Team,Side,Playbook,Formation,Play Name
Panthers,defense,Playbook 4,3-4,Penny
Panthers,defense,Playbook 4,3-4,1-4-6
Panthers,defense,Playbook 4,3-4,2-3-6
Panthers,defense,Playbook 4,3-4,5-3
Panthers,defense,Playbook 4,3-4,6-2
Panthers,defense,Playbook 4,3-4,3 Deep
Panthers,defense,Playbook 5,4-3,Even 6-1
Panthers,defense,Playbook 5,4-3,Split
Panthers,defense,Playbook 5,4-3,2-4 Dbl Mug
Panthers,defense,Playbook 5,4-3,3-3 Will
Panthers,defense,Playbook 5,4-3,Penny
Panthers,defense,Playbook 5,4-3,1-4-6
Panthers,defense,Playbook 5,4-3,2-3-6
Panthers,defense,Playbook 5,4-3,5-3
Panthers,defense,Playbook 5,4-3,6-2
Panthers,defense,Playbook 5,4-3,3 Deep
Panthers,defense,Playbook 6,4-4,Split
Panthers,defense,Playbook 6,4-4,2-4 Dbl Mug
Panthers,defense,Playbook 6,4-4,3-3 Will
Panthers,defense,Playbook 6,4-4,Penny
Panthers,defense,Playbook 6,4-4,1-4-6
Panthers,defense,Playbook 6,4-4,2-3-6
Panthers,defense,Playbook 6,4-4,5-3
Panthers,defense,Playbook 6,4-4,6-2
Panthers,defense,Playbook 6,4-4,3 Deep
Panthers,defense,Playbook 7,Nickel,2-4 Dbl Mug
Panthers,defense,Playbook 7,Nickel,3-3 Will
Panthers,defense,Playbook 7,Nickel,Penny
Panthers,defense,Playbook 7,Nickel,1-4-6
Panthers,defense,Playbook 7,Nickel,2-3-6
Panthers,defense,Playbook 7,Nickel,5-3
Panthers,defense,Playbook 7,Nickel,6-2
Panthers,defense,Playbook 7,Nickel,3 Deep
Panthers,defense,Playbook 8,3-3-5,Penny
Panthers,defense,Playbook 8,3-3-5,1-4-6
Panthers,defense,Playbook 8,3-3-5,2-3-6
Panthers,defense,Playbook 8,3-3-5,5-3
Panthers,defense,Playbook 8,3-3-5,6-2
Panthers,defense,Playbook 8,3-3-5,3 Deep
Panthers,defense,Playbook 9,Dime,1-4-6
Panthers,defense,Playbook 9,Dime,2-3-6
Panthers,defense,Playbook 9,Dime,5-3
Panthers,defense,Playbook 9,Dime,6-2
Panthers,defense,Playbook 9,Dime,3 Deep
Panthers,defense,Playbook 10,Goal Line Defense,5-3
Panthers,defense,Playbook 10,Goal Line Defense,6-2
Panthers,defense,Playbook 10,Goal Line Defense,3 Deep
Panthers,defense,Playbook 11,Prevent,3 Deep
Patriots,offense,Playbook 4,Singleback,Ace Close
Patriots,offense,Playbook 4,Singleback,Ace Slot
Patriots,offense,Playbook 4,Singleback,Bunch
Patriots,offense,Playbook 4,Singleback,Doubles
Patriots,offense,Playbook 4,Singleback,Tight Y Off
Patriots,offense,Playbook 4,Singleback,Trips
Patriots,offense,Playbook 4,Singleback,Wing Pair
Patriots,offense,Playbook 4,Singleback,Wing Tight Z
Patriots,offense,Playbook 4,Singleback,Y Trips
Patriots,offense,Playbook 4,Singleback,Tight Y Off Flex
Patriots,offense,Playbook 4,Singleback,U Off Trips
Patriots,offense,Playbook 4,Singleback,Bunch
Patriots,offense,Playbook 4,Singleback,Bunch Y-Flex
Patriots,offense,Playbook 4,Singleback,Doubles
Patriots,offense,Playbook 4,Singleback,Doubles Flex Wk Swap
Patriots,offense,Playbook 4,Singleback,Doubles Hip
Patriots,offense,Playbook 4,Singleback,Doubles Y-Flex
Patriots,offense,Playbook 4,Singleback,Doubles Z Close
Patriots,offense,Playbook 4,Singleback,Empty Base Flex
Patriots,offense,Playbook 4,Singleback,Empty Chips
Patriots,offense,Playbook 4,Singleback,Empty Chips Quads
Patriots,offense,Playbook 4,Singleback,Spread Y-Flex Wk
Patriots,offense,Playbook 4,Singleback,Tight Open
Patriots,offense,Playbook 4,Singleback,Tight Y Off Wk
Patriots,offense,Playbook 4,Singleback,Trey Open
Patriots,offense,Playbook 4,Singleback,Trips Te
Patriots,offense,Playbook 4,Singleback,Trips Te Flex
Patriots,offense,Playbook 4,Singleback,Y Off Trips Pats
Patriots,offense,Playbook 4,Singleback,Y Off Trips Wk
Patriots,offense,Playbook 4,Singleback,Y Trips Wk
Patriots,offense,Playbook 4,Singleback,H Tight Close
Patriots,offense,Playbook 4,Singleback,Z Close
Patriots,offense,Playbook 4,Singleback,Normal
Patriots,offense,Playbook 5,Pistol,Tight Y Off Flex
Patriots,offense,Playbook 5,Pistol,U Off Trips
Patriots,offense,Playbook 5,Pistol,Bunch
Patriots,offense,Playbook 5,Pistol,Bunch Y-Flex
Patriots,offense,Playbook 5,Pistol,Doubles
Patriots,offense,Playbook 5,Pistol,Doubles Flex Wk Swap
Patriots,offense,Playbook 5,Pistol,Doubles Hip
Patriots,offense,Playbook 5,Pistol,Doubles Y-Flex
Patriots,offense,Playbook 5,Pistol,Doubles Z Close
Patriots,offense,Playbook 5,Pistol,Empty Base Flex
Patriots,offense,Playbook 5,Pistol,Empty Chips
Patriots,offense,Playbook 5,Pistol,Empty Chips Quads
Patriots,offense,Playbook 5,Pistol,Spread Y-Flex Wk
Patriots,offense,Playbook 5,Pistol,Tight Open
Patriots,offense,Playbook 5,Pistol,Tight Y Off Wk
Patriots,offense,Playbook 5,Pistol,Trey Open
Patriots,offense,Playbook 5,Pistol,Trips Te
Patriots,offense,Playbook 5,Pistol,Trips Te Flex
Patriots,offense,Playbook 5,Pistol,Y Off Trips Pats
Patriots,offense,Playbook 5,Pistol,Y Off Trips Wk
Patriots,offense,Playbook 5,Pistol,Y Trips Wk
Patriots,offense,Playbook 5,Pistol,H Tight Close
Patriots,offense,Playbook 5,Pistol,Z Close
Patriots,offense,Playbook 5,Pistol,Normal
Patriots,offense,Playbook 6,Shotgun,Bunch
Patriots,offense,Playbook 6,Shotgun,Bunch Y-Flex
Patriots,offense,Playbook 6,Shotgun,Doubles
Patriots,offense,Playbook 6,Shotgun,Doubles Flex Wk Swap
Patriots,offense,Playbook 6,Shotgun,Doubles Hip
Patriots,offense,Playbook 6,Shotgun,Doubles Y-Flex
Patriots,offense,Playbook 6,Shotgun,Doubles Z Close
Patriots,offense,Playbook 6,Shotgun,Empty Base Flex
Patriots,offense,Playbook 6,Shotgun,Empty Chips
Patriots,offense,Playbook 6,Shotgun,Empty Chips Quads
Patriots,offense,Playbook 6,Shotgun,Spread Y-Flex Wk
Patriots,offense,Playbook 6,Shotgun,Tight Open
Patriots,offense,Playbook 6,Shotgun,Tight Y Off Wk
Patriots,offense,Playbook 6,Shotgun,Trey Open
Patriots,offense,Playbook 6,Shotgun,Trips Te
Patriots,offense,Playbook 6,Shotgun,Trips Te Flex
Patriots,offense,Playbook 6,Shotgun,Y Off Trips Pats
Patriots,offense,Playbook 6,Shotgun,Y Off Trips Wk
Patriots,offense,Playbook 6,Shotgun,Y Trips Wk
Patriots,offense,Playbook 6,Shotgun,H Tight Close
Patriots,offense,Playbook 6,Shotgun,Z Close
Patriots,offense,Playbook 6,Shotgun,Normal
Patriots,offense,Playbook 7,Strong I,H Tight Close
Patriots,offense,Playbook 7,Strong I,Z Close
Patriots,offense,Playbook 7,Strong I,Normal
Patriots,offense,Playbook 8,Weak I,Z Close
Patriots,offense,Playbook 8,Weak I,Normal
Patriots,offense,Playbook 9,Goal Line Offense,Normal
Patriots,defense,Playbook 4,3-4,Bear
Patriots,defense,Playbook 4,3-4,Even
Patriots,defense,Playbook 4,3-4,Odd
Patriots,defense,Playbook 4,3-4,Even 6-1
Patriots,defense,Playbook 4,3-4,Odd
Patriots,defense,Playbook 4,3-4,2-4
Patriots,defense,Playbook 4,3-4,2-4 Dbl Mug
Patriots,defense,Playbook 4,3-4,3-3 Odd
Patriots,defense,Playbook 4,3-4,1-4-6
Patriots,defense,Playbook 4,3-4,2-3-6
Patriots,defense,Playbook 4,3-4,Sugar Weak
Patriots,defense,Playbook 4,3-4,1-3-7
Patriots,defense,Playbook 4,3-4,5-3
Patriots,defense,Playbook 4,3-4,6-2
Patriots,defense,Playbook 4,3-4,3 Deep
Patriots,defense,Playbook 5,4-3,Even 6-1
Patriots,defense,Playbook 5,4-3,Odd
Patriots,defense,Playbook 5,4-3,2-4
Patriots,defense,Playbook 5,4-3,2-4 Dbl Mug
Patriots,defense,Playbook 5,4-3,3-3 Odd
Patriots,defense,Playbook 5,4-3,1-4-6
Patriots,defense,Playbook 5,4-3,2-3-6
Patriots,defense,Playbook 5,4-3,Sugar Weak
Patriots,defense,Playbook 5,4-3,1-3-7
Patriots,defense,Playbook 5,4-3,5-3
Patriots,defense,Playbook 5,4-3,6-2
Patriots,defense,Playbook 5,4-3,3 Deep
Patriots,defense,Playbook 6,Nickel,2-4
Patriots,defense,Playbook 6,Nickel,2-4 Dbl Mug
Patriots,defense,Playbook 6,Nickel,3-3 Odd
Patriots,defense,Playbook 6,Nickel,1-4-6
Patriots,defense,Playbook 6,Nickel,2-3-6
Patriots,defense,Playbook 6,Nickel,Sugar Weak
Patriots,defense,Playbook 6,Nickel,1-3-7
Patriots,defense,Playbook 6,Nickel,5-3
Patriots,defense,Playbook 6,Nickel,6-2
Patriots,defense,Playbook 6,Nickel,3 Deep
Patriots,defense,Playbook 7,Dime,1-4-6
Patriots,defense,Playbook 7,Dime,2-3-6
Patriots,defense,Playbook 7,Dime,Sugar Weak
Patriots,defense,Playbook 7,Dime,1-3-7
Patriots,defense,Playbook 7,Dime,5-3
Patriots,defense,Playbook 7,Dime,6-2
Patriots,defense,Playbook 7,Dime,3 Deep
Patriots,defense,Playbook 8,Quarter,1-3-7
Patriots,defense,Playbook 8,Quarter,5-3
Patriots,defense,Playbook 8,Quarter,6-2
Patriots,defense,Playbook 8,Quarter,3 Deep
Patriots,defense,Playbook 9,Goal Line Defense,5-3
Patriots,defense,Playbook 9,Goal Line Defense,6-2
Patriots,defense,Playbook 9,Goal Line Defense,3 Deep
Patriots,defense,Playbook 10,Prevent,3 Deep
Raiders,offense,Playbook 4,Singleback,Bunch Ace
Raiders,offense,Playbook 4,Singleback,Doubles Y-Slot Close
Raiders,offense,Playbook 4,Singleback,Doubles Z Close
Raiders,offense,Playbook 4,Singleback,Tight Doubles
Raiders,offense,Playbook 4,Singleback,U Off Close
Raiders,offense,Playbook 4,Singleback,Wing
Raiders,offense,Playbook 4,Singleback,Wing Pair
Raiders,offense,Playbook 4,Singleback,Wing Stack
Raiders,offense,Playbook 4,Singleback,Tight Y Off Flex
Raiders,offense,Playbook 4,Singleback,Wing Close
Raiders,offense,Playbook 4,Singleback,Ace Slot Offset
Raiders,offense,Playbook 4,Singleback,Bunch
Raiders,offense,Playbook 4,Singleback,Doubles Flex Wk Swap
Raiders,offense,Playbook 4,Singleback,Doubles Hb Wk
Raiders,offense,Playbook 4,Singleback,Doubles Y-Slot Wk
Raiders,offense,Playbook 4,Singleback,Doubles Z Close
Raiders,offense,Playbook 4,Singleback,Doubles Z Close Wk
Raiders,offense,Playbook 4,Singleback,Empty Base Trio
Raiders,offense,Playbook 4,Singleback,Normal Y Off
Raiders,offense,Playbook 4,Singleback,Split Pro Offset Wk
Raiders,offense,Playbook 4,Singleback,Tight Slot Flip
Raiders,offense,Playbook 4,Singleback,Trips Te
Raiders,offense,Playbook 4,Singleback,Trips Te Flex
Raiders,offense,Playbook 4,Singleback,Trips Te Offset Wk
Raiders,offense,Playbook 4,Singleback,Trips Y Slot Str
Raiders,offense,Playbook 4,Singleback,Trips Y-Flex
Raiders,offense,Playbook 4,Singleback,Y Off Trio Wk
Raiders,offense,Playbook 4,Singleback,Close
Raiders,offense,Playbook 4,Singleback,Slot
Raiders,offense,Playbook 4,Singleback,Tight
Raiders,offense,Playbook 4,Singleback,Wing
Raiders,offense,Playbook 4,Singleback,Z Close
Raiders,offense,Playbook 4,Singleback,Slot
Raiders,offense,Playbook 4,Singleback,Y Off Close
Raiders,offense,Playbook 4,Singleback,Z Close
Raiders,offense,Playbook 4,Singleback,Close
Raiders,offense,Playbook 4,Singleback,Normal
Raiders,offense,Playbook 5,Pistol,Tight Y Off Flex
Raiders,offense,Playbook 5,Pistol,Wing Close
Raiders,offense,Playbook 5,Pistol,Ace Slot Offset
Raiders,offense,Playbook 5,Pistol,Bunch
Raiders,offense,Playbook 5,Pistol,Doubles Flex Wk Swap
Raiders,offense,Playbook 5,Pistol,Doubles Hb Wk
Raiders,offense,Playbook 5,Pistol,Doubles Y-Slot Wk
Raiders,offense,Playbook 5,Pistol,Doubles Z Close
Raiders,offense,Playbook 5,Pistol,Doubles Z Close Wk
Raiders,offense,Playbook 5,Pistol,Empty Base Trio
Raiders,offense,Playbook 5,Pistol,Normal Y Off
Raiders,offense,Playbook 5,Pistol,Split Pro Offset Wk
Raiders,offense,Playbook 5,Pistol,Tight Slot Flip
Raiders,offense,Playbook 5,Pistol,Trips Te
Raiders,offense,Playbook 5,Pistol,Trips Te Flex
Raiders,offense,Playbook 5,Pistol,Trips Te Offset Wk
Raiders,offense,Playbook 5,Pistol,Trips Y Slot Str
Raiders,offense,Playbook 5,Pistol,Trips Y-Flex
Raiders,offense,Playbook 5,Pistol,Y Off Trio Wk
Raiders,offense,Playbook 5,Pistol,Close
Raiders,offense,Playbook 5,Pistol,Slot
Raiders,offense,Playbook 5,Pistol,Tight
Raiders,offense,Playbook 5,Pistol,Wing
Raiders,offense,Playbook 5,Pistol,Z Close
Raiders,offense,Playbook 5,Pistol,Slot
Raiders,offense,Playbook 5,Pistol,Y Off Close
Raiders,offense,Playbook 5,Pistol,Z Close
Raiders,offense,Playbook 5,Pistol,Close
Raiders,offense,Playbook 5,Pistol,Normal
Raiders,offense,Playbook 6,Shotgun,Ace Slot Offset
Raiders,offense,Playbook 6,Shotgun,Bunch
Raiders,offense,Playbook 6,Shotgun,Doubles Flex Wk Swap
Raiders,offense,Playbook 6,Shotgun,Doubles Hb Wk
Raiders,offense,Playbook 6,Shotgun,Doubles Y-Slot Wk
Raiders,offense,Playbook 6,Shotgun,Doubles Z Close
Raiders,offense,Playbook 6,Shotgun,Doubles Z Close Wk
Raiders,offense,Playbook 6,Shotgun,Empty Base Trio
Raiders,offense,Playbook 6,Shotgun,Normal Y Off
Raiders,offense,Playbook 6,Shotgun,Split Pro Offset Wk
Raiders,offense,Playbook 6,Shotgun,Tight Slot Flip
Raiders,offense,Playbook 6,Shotgun,Trips Te
Raiders,offense,Playbook 6,Shotgun,Trips Te Flex
Raiders,offense,Playbook 6,Shotgun,Trips Te Offset Wk
Raiders,offense,Playbook 6,Shotgun,Trips Y Slot Str
Raiders,offense,Playbook 6,Shotgun,Trips Y-Flex
Raiders,offense,Playbook 6,Shotgun,Y Off Trio Wk
Raiders,offense,Playbook 6,Shotgun,Close
Raiders,offense,Playbook 6,Shotgun,Slot
Raiders,offense,Playbook 6,Shotgun,Tight
Raiders,offense,Playbook 6,Shotgun,Wing
Raiders,offense,Playbook 6,Shotgun,Z Close
Raiders,offense,Playbook 6,Shotgun,Slot
Raiders,offense,Playbook 6,Shotgun,Y Off Close
Raiders,offense,Playbook 6,Shotgun,Z Close
Raiders,offense,Playbook 6,Shotgun,Close
Raiders,offense,Playbook 6,Shotgun,Normal
Raiders,offense,Playbook 7,I Form,Close
Raiders,offense,Playbook 7,I Form,Slot
Raiders,offense,Playbook 7,I Form,Tight
Raiders,offense,Playbook 7,I Form,Wing
Raiders,offense,Playbook 7,I Form,Z Close
Raiders,offense,Playbook 7,I Form,Slot
Raiders,offense,Playbook 7,I Form,Y Off Close
Raiders,offense,Playbook 7,I Form,Z Close
Raiders,offense,Playbook 7,I Form,Close
Raiders,offense,Playbook 7,I Form,Normal
Raiders,offense,Playbook 8,Strong I,Slot
Raiders,offense,Playbook 8,Strong I,Y Off Close
Raiders,offense,Playbook 8,Strong I,Z Close
Raiders,offense,Playbook 8,Strong I,Close
Raiders,offense,Playbook 8,Strong I,Normal
Raiders,offense,Playbook 9,Weak I,Close
Raiders,offense,Playbook 9,Weak I,Normal
Raiders,offense,Playbook 10,Goal Line Offense,Normal
Raiders,defense,Playbook 4,3-4,Bear
Raiders,defense,Playbook 4,3-4,Cub
Raiders,defense,Playbook 4,3-4,Odd
Raiders,defense,Playbook 4,3-4,Even 6-1
Raiders,defense,Playbook 4,3-4,2-4
Raiders,defense,Playbook 4,3-4,2-4 Dbl Mug
Raiders,defense,Playbook 4,3-4,3-3 Cub
Raiders,defense,Playbook 4,3-4,3-3 Odd
Raiders,defense,Playbook 4,3-4,Over G
Raiders,defense,Playbook 4,3-4,2-3-6 Sam
Raiders,defense,Playbook 4,3-4,5-3
Raiders,defense,Playbook 4,3-4,6-2
Raiders,defense,Playbook 4,3-4,3 Deep
Raiders,defense,Playbook 5,4-3,Even 6-1
Raiders,defense,Playbook 5,4-3,2-4
Raiders,defense,Playbook 5,4-3,2-4 Dbl Mug
Raiders,defense,Playbook 5,4-3,3-3 Cub
Raiders,defense,Playbook 5,4-3,3-3 Odd
Raiders,defense,Playbook 5,4-3,Over G
Raiders,defense,Playbook 5,4-3,2-3-6 Sam
Raiders,defense,Playbook 5,4-3,5-3
Raiders,defense,Playbook 5,4-3,6-2
Raiders,defense,Playbook 5,4-3,3 Deep
Raiders,defense,Playbook 6,Nickel,2-4
Raiders,defense,Playbook 6,Nickel,2-4 Dbl Mug
Raiders,defense,Playbook 6,Nickel,3-3 Cub
Raiders,defense,Playbook 6,Nickel,3-3 Odd
Raiders,defense,Playbook 6,Nickel,Over G
Raiders,defense,Playbook 6,Nickel,2-3-6 Sam
Raiders,defense,Playbook 6,Nickel,5-3
Raiders,defense,Playbook 6,Nickel,6-2
Raiders,defense,Playbook 6,Nickel,3 Deep
Raiders,defense,Playbook 7,Big Nickel,Over G
Raiders,defense,Playbook 7,Big Nickel,2-3-6 Sam
Raiders,defense,Playbook 7,Big Nickel,5-3
Raiders,defense,Playbook 7,Big Nickel,6-2
Raiders,defense,Playbook 7,Big Nickel,3 Deep
Raiders,defense,Playbook 8,Dime,2-3-6 Sam
Raiders,defense,Playbook 8,Dime,5-3
Raiders,defense,Playbook 8,Dime,6-2
Raiders,defense,Playbook 8,Dime,3 Deep
Raiders,defense,Playbook 9,Goal Line Defense,5-3
Raiders,defense,Playbook 9,Goal Line Defense,6-2
Raiders,defense,Playbook 9,Goal Line Defense,3 Deep
Raiders,defense,Playbook 10,Prevent,3 Deep
Rams,offense,Playbook 4,Singleback,Ace Close
Rams,offense,Playbook 4,Singleback,Bunch Te
Rams,offense,Playbook 4,Singleback,Bunch X Nasty
Rams,offense,Playbook 4,Singleback,Deuce Close
Rams,offense,Playbook 4,Singleback,Tight Y Off
Rams,offense,Playbook 4,Singleback,Tight Y Off Flex
Rams,offense,Playbook 4,Singleback,Trips
Rams,offense,Playbook 4,Singleback,U Off Trips
Rams,offense,Playbook 4,Singleback,Wing Close
Rams,offense,Playbook 4,Singleback,Wing Flex Close
Rams,offense,Playbook 4,Singleback,Wing Pair
Rams,offense,Playbook 4,Singleback,Bunch Offset
Rams,offense,Playbook 4,Singleback,Bunch Wide Nasty
Rams,offense,Playbook 4,Singleback,Doubles Y Off
Rams,offense,Playbook 4,Singleback,Empty Bunch Open
Rams,offense,Playbook 4,Singleback,Empty Chips Nasty
Rams,offense,Playbook 4,Singleback,Empty Chips Quads
Rams,offense,Playbook 4,Singleback,Empty Strong Slots
Rams,offense,Playbook 4,Singleback,Normal Off Close Wk
Rams,offense,Playbook 4,Singleback,Normal Y Off Close
Rams,offense,Playbook 4,Singleback,Split Wr Backfield
Rams,offense,Playbook 4,Singleback,Spread Y-Slot Wk
Rams,offense,Playbook 4,Singleback,Tight Flex
Rams,offense,Playbook 4,Singleback,Tight Y Off
Rams,offense,Playbook 4,Singleback,Tight Y Off Wk
Rams,offense,Playbook 4,Singleback,Trips
Rams,offense,Playbook 4,Singleback,Trips Hb Wk
Rams,offense,Playbook 4,Singleback,Y Off Trio Wk
Rams,offense,Playbook 4,Singleback,Close
Rams,offense,Playbook 4,Singleback,Slot Stack
Rams,offense,Playbook 4,Singleback,Close
Rams,offense,Playbook 4,Singleback,Normal
Rams,offense,Playbook 5,Shotgun,Bunch Offset
Rams,offense,Playbook 5,Shotgun,Bunch Wide Nasty
Rams,offense,Playbook 5,Shotgun,Doubles Y Off
Rams,offense,Playbook 5,Shotgun,Empty Bunch Open
Rams,offense,Playbook 5,Shotgun,Empty Chips Nasty
Rams,offense,Playbook 5,Shotgun,Empty Chips Quads
Rams,offense,Playbook 5,Shotgun,Empty Strong Slots
Rams,offense,Playbook 5,Shotgun,Normal Off Close Wk
Rams,offense,Playbook 5,Shotgun,Normal Y Off Close
Rams,offense,Playbook 5,Shotgun,Split Wr Backfield
Rams,offense,Playbook 5,Shotgun,Spread Y-Slot Wk
Rams,offense,Playbook 5,Shotgun,Tight Flex
Rams,offense,Playbook 5,Shotgun,Tight Y Off
Rams,offense,Playbook 5,Shotgun,Tight Y Off Wk
Rams,offense,Playbook 5,Shotgun,Trips
Rams,offense,Playbook 5,Shotgun,Trips Hb Wk
Rams,offense,Playbook 5,Shotgun,Y Off Trio Wk
Rams,offense,Playbook 5,Shotgun,Close
Rams,offense,Playbook 5,Shotgun,Slot Stack
Rams,offense,Playbook 5,Shotgun,Close
Rams,offense,Playbook 5,Shotgun,Normal
Rams,offense,Playbook 6,I Form,Close
Rams,offense,Playbook 6,I Form,Slot Stack
Rams,offense,Playbook 6,I Form,Close
Rams,offense,Playbook 6,I Form,Normal
Rams,offense,Playbook 7,Weak I,Close
Rams,offense,Playbook 7,Weak I,Normal
Rams,offense,Playbook 8,Goal Line Offense,Normal
Rams,defense,Playbook 4,3-4,Bear
Rams,defense,Playbook 4,3-4,Over
Rams,defense,Playbook 4,3-4,Under
Rams,defense,Playbook 4,3-4,Even 6-1
Rams,defense,Playbook 4,3-4,Split
Rams,defense,Playbook 4,3-4,2-4
Rams,defense,Playbook 4,3-4,2-4 Dbl Mug
Rams,defense,Playbook 4,3-4,Penny
Rams,defense,Playbook 4,3-4,2-3-6
Rams,defense,Playbook 4,3-4,Normal
Rams,defense,Playbook 4,3-4,5-3
Rams,defense,Playbook 4,3-4,6-2
Rams,defense,Playbook 4,3-4,3 Deep
Rams,defense,Playbook 5,4-3,Even 6-1
Rams,defense,Playbook 5,4-3,Split
Rams,defense,Playbook 5,4-3,2-4
Rams,defense,Playbook 5,4-3,2-4 Dbl Mug
Rams,defense,Playbook 5,4-3,Penny
Rams,defense,Playbook 5,4-3,2-3-6
Rams,defense,Playbook 5,4-3,Normal
Rams,defense,Playbook 5,4-3,5-3
Rams,defense,Playbook 5,4-3,6-2
Rams,defense,Playbook 5,4-3,3 Deep
Rams,defense,Playbook 6,4-4,Split
Rams,defense,Playbook 6,4-4,2-4
Rams,defense,Playbook 6,4-4,2-4 Dbl Mug
Rams,defense,Playbook 6,4-4,Penny
Rams,defense,Playbook 6,4-4,2-3-6
Rams,defense,Playbook 6,4-4,Normal
Rams,defense,Playbook 6,4-4,5-3
Rams,defense,Playbook 6,4-4,6-2
Rams,defense,Playbook 6,4-4,3 Deep
Rams,defense,Playbook 7,Nickel,2-4
Rams,defense,Playbook 7,Nickel,2-4 Dbl Mug
Rams,defense,Playbook 7,Nickel,Penny
Rams,defense,Playbook 7,Nickel,2-3-6
Rams,defense,Playbook 7,Nickel,Normal
Rams,defense,Playbook 7,Nickel,5-3
Rams,defense,Playbook 7,Nickel,6-2
Rams,defense,Playbook 7,Nickel,3 Deep
Rams,defense,Playbook 8,3-3-5,Penny
Rams,defense,Playbook 8,3-3-5,2-3-6
Rams,defense,Playbook 8,3-3-5,Normal
Rams,defense,Playbook 8,3-3-5,5-3
Rams,defense,Playbook 8,3-3-5,6-2
Rams,defense,Playbook 8,3-3-5,3 Deep
Rams,defense,Playbook 9,Dime,2-3-6
Rams,defense,Playbook 9,Dime,Normal
Rams,defense,Playbook 9,Dime,5-3
Rams,defense,Playbook 9,Dime,6-2
Rams,defense,Playbook 9,Dime,3 Deep
Rams,defense,Playbook 10,Quarter,Normal
Rams,defense,Playbook 10,Quarter,5-3
Rams,defense,Playbook 10,Quarter,6-2
Rams,defense,Playbook 10,Quarter,3 Deep
Rams,defense,Playbook 11,Goal Line Defense,5-3
Rams,defense,Playbook 11,Goal Line Defense,6-2
Rams,defense,Playbook 11,Goal Line Defense,3 Deep
Rams,defense,Playbook 12,Prevent,3 Deep
Ravens,offense,Playbook 4,Singleback,Bunch Ace
Ravens,offense,Playbook 4,Singleback,Wing Tight Z
Ravens,offense,Playbook 4,Singleback,Full House Te
Ravens,offense,Playbook 4,Singleback,Strong
Ravens,offense,Playbook 4,Singleback,U Off Trips
Ravens,offense,Playbook 4,Singleback,Wing Tight Z
Ravens,offense,Playbook 4,Singleback,Bunch
Ravens,offense,Playbook 4,Singleback,Bunch Open Offset
Ravens,offense,Playbook 4,Singleback,Bunch Y-Flex
Ravens,offense,Playbook 4,Singleback,Deuce Close
Ravens,offense,Playbook 4,Singleback,Double Wing
Ravens,offense,Playbook 4,Singleback,Doubles Y Off
Ravens,offense,Playbook 4,Singleback,Empty Base Flex
Ravens,offense,Playbook 4,Singleback,Empty Chips
Ravens,offense,Playbook 4,Singleback,Empty Quads
Ravens,offense,Playbook 4,Singleback,Flex Y Off Wk
Ravens,offense,Playbook 4,Singleback,Normal Y Off Close
Ravens,offense,Playbook 4,Singleback,Split Wing Nasty
Ravens,offense,Playbook 4,Singleback,Spread Dbl Flex
Ravens,offense,Playbook 4,Singleback,Spread Y-Flex
Ravens,offense,Playbook 4,Singleback,Trey Open
Ravens,offense,Playbook 4,Singleback,Trey Open Hb Str
Ravens,offense,Playbook 4,Singleback,Trips Te Offset
Ravens,offense,Playbook 4,Singleback,U Off Trips
Ravens,offense,Playbook 4,Singleback,Wing Slot Offset
